travelCode,userCode,name,place,days,price,total,date,userCompany,user,userGender,userAge,cantReservacion
121317,1203,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/26/2021,Umbrella LTDA,Troy Stenberg,none,53,1
121325,1203,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/21/2021,Umbrella LTDA,Troy Stenberg,none,53,1
121326,1203,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/28/2021,Umbrella LTDA,Troy Stenberg,none,53,1
121330,1203,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/25/2021,Umbrella LTDA,Troy Stenberg,none,53,1
121336,1203,Hotel K,Salvador (BH),3,263.41,790.23,01/06/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121339,1203,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/27/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121340,1203,Hotel AU,Recife (PE),1,312.83,312.83,02/03/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121341,1203,Hotel K,Salvador (BH),2,263.41,526.82,02/10/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121346,1203,Hotel K,Salvador (BH),2,263.41,526.82,03/17/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121349,1203,Hotel BD,Natal (RN),1,242.88,242.88,04/07/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121351,1203,Hotel BD,Natal (RN),2,242.88,485.76,04/21/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121354,1203,Hotel BP,Brasilia (DF),4,247.62,990.48,05/12/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121355,1203,Hotel K,Salvador (BH),3,263.41,790.23,05/19/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121359,1203,Hotel K,Salvador (BH),4,263.41,1053.64,06/16/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121365,1203,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/28/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121367,1203,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/11/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121369,1203,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/25/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121370,1203,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/01/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121372,1203,Hotel BD,Natal (RN),1,242.88,242.88,09/15/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121380,1203,Hotel Z,Aracaju (SE),1,208.04,208.04,11/10/2022,Umbrella LTDA,Troy Stenberg,none,53,1
121388,1203,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/05/2023,Umbrella LTDA,Troy Stenberg,none,53,1
121391,1204,Hotel BD,Natal (RN),4,242.88,971.52,10/03/2019,Umbrella LTDA,Andrew Gonzales,male,35,1
121394,1204,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/24/2019,Umbrella LTDA,Andrew Gonzales,male,35,1
121395,1204,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/31/2019,Umbrella LTDA,Andrew Gonzales,male,35,1
121402,1204,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/19/2019,Umbrella LTDA,Andrew Gonzales,male,35,1
121404,1204,Hotel BD,Natal (RN),3,242.88,728.64,01/02/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121407,1204,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/23/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121408,1204,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121411,1204,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/20/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121422,1204,Hotel BD,Natal (RN),4,242.88,971.52,05/07/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121424,1204,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/21/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121426,1204,Hotel Z,Aracaju (SE),4,208.04,832.16,06/04/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121431,1204,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/09/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121432,1204,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/16/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121438,1204,Hotel BP,Brasilia (DF),2,247.62,495.24,08/27/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121440,1204,Hotel Z,Aracaju (SE),2,208.04,416.08,09/10/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121441,1204,Hotel BP,Brasilia (DF),1,247.62,247.62,09/17/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121443,1204,Hotel BD,Natal (RN),1,242.88,242.88,10/01/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121447,1204,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/29/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121449,1204,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/12/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121451,1204,Hotel K,Salvador (BH),1,263.41,263.41,11/26/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121452,1204,Hotel BD,Natal (RN),2,242.88,485.76,12/03/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121455,1204,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/24/2020,Umbrella LTDA,Andrew Gonzales,male,35,1
121464,1204,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/25/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121468,1204,Hotel BP,Brasilia (DF),1,247.62,247.62,03/25/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121474,1204,Hotel BD,Natal (RN),2,242.88,485.76,05/06/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121478,1204,Hotel BP,Brasilia (DF),2,247.62,495.24,06/03/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121481,1204,Hotel BP,Brasilia (DF),2,247.62,495.24,06/24/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121482,1204,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/01/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121483,1204,Hotel Z,Aracaju (SE),2,208.04,416.08,07/08/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121488,1204,Hotel AU,Recife (PE),2,312.83,625.66,08/12/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121491,1204,Hotel Z,Aracaju (SE),4,208.04,832.16,09/02/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121492,1204,Hotel BD,Natal (RN),4,242.88,971.52,09/09/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121493,1204,Hotel AU,Recife (PE),2,312.83,625.66,09/16/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121494,1204,Hotel BP,Brasilia (DF),1,247.62,247.62,09/23/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121497,1204,Hotel Z,Aracaju (SE),4,208.04,832.16,10/14/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121498,1204,Hotel AU,Recife (PE),2,312.83,625.66,10/21/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121502,1204,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/18/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121503,1204,Hotel BP,Brasilia (DF),4,247.62,990.48,11/25/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121506,1204,Hotel BP,Brasilia (DF),4,247.62,990.48,12/16/2021,Umbrella LTDA,Andrew Gonzales,male,35,1
121514,1204,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/10/2022,Umbrella LTDA,Andrew Gonzales,male,35,1
121519,1205,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/03/2019,Umbrella LTDA,Julee Ruper,female,36,1
121520,1205,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/10/2019,Umbrella LTDA,Julee Ruper,female,36,1
121524,1205,Hotel AU,Recife (PE),3,312.83,938.49,11/07/2019,Umbrella LTDA,Julee Ruper,female,36,1
121525,1205,Hotel AU,Recife (PE),1,312.83,312.83,11/14/2019,Umbrella LTDA,Julee Ruper,female,36,1
121530,1205,Hotel BD,Natal (RN),4,242.88,971.52,12/19/2019,Umbrella LTDA,Julee Ruper,female,36,1
121531,1205,Hotel Z,Aracaju (SE),4,208.04,832.16,12/26/2019,Umbrella LTDA,Julee Ruper,female,36,1
121533,1205,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/09/2020,Umbrella LTDA,Julee Ruper,female,36,1
121538,1205,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020,Umbrella LTDA,Julee Ruper,female,36,1
121539,1205,Hotel AU,Recife (PE),1,312.83,312.83,02/20/2020,Umbrella LTDA,Julee Ruper,female,36,1
121542,1205,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/12/2020,Umbrella LTDA,Julee Ruper,female,36,1
121543,1205,Hotel K,Salvador (BH),3,263.41,790.23,03/19/2020,Umbrella LTDA,Julee Ruper,female,36,1
121553,1205,Hotel BD,Natal (RN),1,242.88,242.88,05/28/2020,Umbrella LTDA,Julee Ruper,female,36,1
121562,1205,Hotel BD,Natal (RN),1,242.88,242.88,07/30/2020,Umbrella LTDA,Julee Ruper,female,36,1
121571,1205,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/01/2020,Umbrella LTDA,Julee Ruper,female,36,1
121574,1205,Hotel K,Salvador (BH),4,263.41,1053.64,10/22/2020,Umbrella LTDA,Julee Ruper,female,36,1
121578,1205,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/19/2020,Umbrella LTDA,Julee Ruper,female,36,1
121579,1205,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/26/2020,Umbrella LTDA,Julee Ruper,female,36,1
121583,1205,Hotel BD,Natal (RN),1,242.88,242.88,12/24/2020,Umbrella LTDA,Julee Ruper,female,36,1
121586,1205,Hotel K,Salvador (BH),3,263.41,790.23,01/14/2021,Umbrella LTDA,Julee Ruper,female,36,1
121588,1205,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/28/2021,Umbrella LTDA,Julee Ruper,female,36,1
121591,1205,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/18/2021,Umbrella LTDA,Julee Ruper,female,36,1
121596,1205,Hotel Z,Aracaju (SE),4,208.04,832.16,03/25/2021,Umbrella LTDA,Julee Ruper,female,36,1
121597,1205,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/01/2021,Umbrella LTDA,Julee Ruper,female,36,1
121600,1205,Hotel Z,Aracaju (SE),1,208.04,208.04,04/22/2021,Umbrella LTDA,Julee Ruper,female,36,1
121601,1205,Hotel BP,Brasilia (DF),2,247.62,495.24,04/29/2021,Umbrella LTDA,Julee Ruper,female,36,1
121604,1205,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/20/2021,Umbrella LTDA,Julee Ruper,female,36,1
121606,1205,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,06/03/2021,Umbrella LTDA,Julee Ruper,female,36,1
121610,1205,Hotel Z,Aracaju (SE),4,208.04,832.16,07/01/2021,Umbrella LTDA,Julee Ruper,female,36,1
121614,1205,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/29/2021,Umbrella LTDA,Julee Ruper,female,36,1
121615,1205,Hotel Z,Aracaju (SE),3,208.04,624.12,08/05/2021,Umbrella LTDA,Julee Ruper,female,36,1
121617,1205,Hotel K,Salvador (BH),2,263.41,526.82,08/19/2021,Umbrella LTDA,Julee Ruper,female,36,1
121619,1205,Hotel AU,Recife (PE),1,312.83,312.83,09/02/2021,Umbrella LTDA,Julee Ruper,female,36,1
121621,1205,Hotel BD,Natal (RN),4,242.88,971.52,09/16/2021,Umbrella LTDA,Julee Ruper,female,36,1
121623,1205,Hotel BD,Natal (RN),1,242.88,242.88,09/30/2021,Umbrella LTDA,Julee Ruper,female,36,1
121625,1205,Hotel K,Salvador (BH),3,263.41,790.23,10/14/2021,Umbrella LTDA,Julee Ruper,female,36,1
121630,1205,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/18/2021,Umbrella LTDA,Julee Ruper,female,36,1
121638,1205,Hotel K,Salvador (BH),1,263.41,263.41,01/13/2022,Umbrella LTDA,Julee Ruper,female,36,1
121640,1205,Hotel K,Salvador (BH),4,263.41,1053.64,01/27/2022,Umbrella LTDA,Julee Ruper,female,36,1
121641,1205,Hotel K,Salvador (BH),3,263.41,790.23,02/03/2022,Umbrella LTDA,Julee Ruper,female,36,1
121642,1205,Hotel K,Salvador (BH),2,263.41,526.82,02/10/2022,Umbrella LTDA,Julee Ruper,female,36,1
121647,1205,Hotel BP,Brasilia (DF),3,247.62,742.86,03/17/2022,Umbrella LTDA,Julee Ruper,female,36,1
121649,1205,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/31/2022,Umbrella LTDA,Julee Ruper,female,36,1
121650,1205,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/07/2022,Umbrella LTDA,Julee Ruper,female,36,1
121652,1205,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/21/2022,Umbrella LTDA,Julee Ruper,female,36,1
121653,1205,Hotel K,Salvador (BH),4,263.41,1053.64,04/28/2022,Umbrella LTDA,Julee Ruper,female,36,1
121656,1205,Hotel BD,Natal (RN),4,242.88,971.52,05/19/2022,Umbrella LTDA,Julee Ruper,female,36,1
121659,1205,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/09/2022,Umbrella LTDA,Julee Ruper,female,36,1
121661,1205,Hotel AU,Recife (PE),1,312.83,312.83,06/23/2022,Umbrella LTDA,Julee Ruper,female,36,1
121671,1205,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/01/2022,Umbrella LTDA,Julee Ruper,female,36,1
121675,1205,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/29/2022,Umbrella LTDA,Julee Ruper,female,36,1
121679,1205,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/27/2022,Umbrella LTDA,Julee Ruper,female,36,1
121682,1205,Hotel K,Salvador (BH),4,263.41,1053.64,11/17/2022,Umbrella LTDA,Julee Ruper,female,36,1
121690,1205,Hotel BD,Natal (RN),2,242.88,485.76,01/12/2023,Umbrella LTDA,Julee Ruper,female,36,1
121693,1205,Hotel K,Salvador (BH),1,263.41,263.41,02/02/2023,Umbrella LTDA,Julee Ruper,female,36,1
121706,1206,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/21/2019,Umbrella LTDA,Richard Warren,male,64,1
121707,1206,Hotel BP,Brasilia (DF),3,247.62,742.86,11/28/2019,Umbrella LTDA,Richard Warren,male,64,1
121713,1206,Hotel Z,Aracaju (SE),3,208.04,624.12,01/09/2020,Umbrella LTDA,Richard Warren,male,64,1
121714,1206,Hotel Z,Aracaju (SE),4,208.04,832.16,01/16/2020,Umbrella LTDA,Richard Warren,male,64,1
121720,1206,Hotel AU,Recife (PE),1,312.83,312.83,02/27/2020,Umbrella LTDA,Richard Warren,male,64,1
121722,1206,Hotel K,Salvador (BH),4,263.41,1053.64,03/12/2020,Umbrella LTDA,Richard Warren,male,64,1
121729,1206,Hotel BD,Natal (RN),3,242.88,728.64,04/30/2020,Umbrella LTDA,Richard Warren,male,64,1
121733,1206,Hotel Z,Aracaju (SE),2,208.04,416.08,05/28/2020,Umbrella LTDA,Richard Warren,male,64,1
121734,1206,Hotel K,Salvador (BH),2,263.41,526.82,06/04/2020,Umbrella LTDA,Richard Warren,male,64,1
121735,1206,Hotel K,Salvador (BH),1,263.41,263.41,06/11/2020,Umbrella LTDA,Richard Warren,male,64,1
121748,1206,Hotel BP,Brasilia (DF),2,247.62,495.24,09/10/2020,Umbrella LTDA,Richard Warren,male,64,1
121753,1206,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/15/2020,Umbrella LTDA,Richard Warren,male,64,1
121756,1206,Hotel K,Salvador (BH),4,263.41,1053.64,11/05/2020,Umbrella LTDA,Richard Warren,male,64,1
121761,1206,Hotel BD,Natal (RN),2,242.88,485.76,12/10/2020,Umbrella LTDA,Richard Warren,male,64,1
121764,1206,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/31/2020,Umbrella LTDA,Richard Warren,male,64,1
121767,1206,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,01/21/2021,Umbrella LTDA,Richard Warren,male,64,1
121774,1206,Hotel BP,Brasilia (DF),1,247.62,247.62,03/11/2021,Umbrella LTDA,Richard Warren,male,64,1
121776,1206,Hotel AU,Recife (PE),3,312.83,938.49,03/25/2021,Umbrella LTDA,Richard Warren,male,64,1
121779,1206,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/15/2021,Umbrella LTDA,Richard Warren,male,64,1
121783,1206,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/13/2021,Umbrella LTDA,Richard Warren,male,64,1
121786,1206,Hotel BP,Brasilia (DF),3,247.62,742.86,06/03/2021,Umbrella LTDA,Richard Warren,male,64,1
121811,1207,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/05/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121814,1207,Hotel BP,Brasilia (DF),4,247.62,990.48,03/26/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121815,1207,Hotel BD,Natal (RN),3,242.88,728.64,04/02/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121817,1207,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/16/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121818,1207,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/23/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121820,1207,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/07/2020,Umbrella LTDA,Robert Fulcher,male,25,1
121835,1208,Hotel AU,Recife (PE),4,312.83,1251.32,01/02/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121836,1208,Hotel BP,Brasilia (DF),2,247.62,495.24,01/09/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121837,1208,Hotel AU,Recife (PE),2,312.83,625.66,01/16/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121841,1208,Hotel AU,Recife (PE),2,312.83,625.66,02/13/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121842,1208,Hotel BP,Brasilia (DF),4,247.62,990.48,02/20/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121843,1208,Hotel BD,Natal (RN),4,242.88,971.52,02/27/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121845,1208,Hotel BD,Natal (RN),1,242.88,242.88,03/12/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121846,1208,Hotel K,Salvador (BH),3,263.41,790.23,03/19/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121848,1208,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/02/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121852,1208,Hotel BP,Brasilia (DF),3,247.62,742.86,04/30/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121854,1208,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/14/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121857,1208,Hotel AU,Recife (PE),2,312.83,625.66,06/04/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121859,1208,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121860,1208,Hotel AU,Recife (PE),1,312.83,312.83,06/25/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121868,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121869,1208,Hotel BD,Natal (RN),4,242.88,971.52,08/27/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121871,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/10/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121873,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/24/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121874,1208,Hotel AU,Recife (PE),2,312.83,625.66,10/01/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121876,1208,Hotel BP,Brasilia (DF),2,247.62,495.24,10/15/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121881,1208,Hotel Z,Aracaju (SE),4,208.04,832.16,11/19/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121882,1208,Hotel K,Salvador (BH),2,263.41,526.82,11/26/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121885,1208,Hotel BP,Brasilia (DF),2,247.62,495.24,12/17/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121887,1208,Hotel AU,Recife (PE),2,312.83,625.66,12/31/2020,Umbrella LTDA,Kyle Jewell,male,42,1
121889,1208,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/14/2021,Umbrella LTDA,Kyle Jewell,male,42,1
121895,1208,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021,Umbrella LTDA,Kyle Jewell,male,42,1
121896,1208,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/04/2021,Umbrella LTDA,Kyle Jewell,male,42,1
121897,1208,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/11/2021,Umbrella LTDA,Kyle Jewell,male,42,1
121901,1209,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/26/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121902,1209,Hotel Z,Aracaju (SE),4,208.04,832.16,10/03/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121903,1209,Hotel BP,Brasilia (DF),4,247.62,990.48,10/10/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121907,1209,Hotel AU,Recife (PE),2,312.83,625.66,11/07/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121910,1209,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/28/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121912,1209,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/12/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121913,1209,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019,Umbrella LTDA,Raymond Lubin,none,46,1
121916,1209,Hotel AU,Recife (PE),1,312.83,312.83,01/09/2020,Umbrella LTDA,Raymond Lubin,none,46,1
121920,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,09/26/2019,Umbrella LTDA,Annette Uppencamp,none,49,1
121921,1210,Hotel K,Salvador (BH),1,263.41,263.41,10/03/2019,Umbrella LTDA,Annette Uppencamp,none,49,1
121926,1210,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/07/2019,Umbrella LTDA,Annette Uppencamp,none,49,1
121929,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,11/28/2019,Umbrella LTDA,Annette Uppencamp,none,49,1
121931,1210,Hotel K,Salvador (BH),1,263.41,263.41,12/12/2019,Umbrella LTDA,Annette Uppencamp,none,49,1
121942,1210,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121943,1210,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121945,1210,Hotel BD,Natal (RN),3,242.88,728.64,03/19/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121947,1210,Hotel BP,Brasilia (DF),3,247.62,742.86,04/02/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121948,1210,Hotel BD,Natal (RN),3,242.88,728.64,04/09/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121951,1210,Hotel K,Salvador (BH),2,263.41,526.82,04/30/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121952,1210,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/07/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121959,1210,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/25/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121963,1210,Hotel AU,Recife (PE),3,312.83,938.49,07/23/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121965,1210,Hotel K,Salvador (BH),3,263.41,790.23,08/06/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121968,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,08/27/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121971,1210,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/17/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121972,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/24/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121976,1210,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/22/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121977,1210,Hotel BP,Brasilia (DF),3,247.62,742.86,10/29/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121978,1210,Hotel K,Salvador (BH),1,263.41,263.41,11/05/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121982,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121985,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/24/2020,Umbrella LTDA,Annette Uppencamp,none,49,1
121987,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/07/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
121989,1210,Hotel K,Salvador (BH),1,263.41,263.41,01/21/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
121992,1210,Hotel Z,Aracaju (SE),3,208.04,624.12,02/11/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
121996,1210,Hotel BP,Brasilia (DF),2,247.62,495.24,03/11/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
121998,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/25/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122002,1210,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/22/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122005,1210,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/13/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122006,1210,Hotel BP,Brasilia (DF),1,247.62,247.62,05/20/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122010,1210,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/17/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122019,1210,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/19/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122020,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,08/26/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122025,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/30/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122035,1210,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/09/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122036,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/16/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
122037,1210,Hotel BD,Natal (RN),2,242.88,485.76,12/23/2021,Umbrella LTDA,Annette Uppencamp,none,49,1
